id,instagram_user_id,username,followers,following,uploads,date
1,1,awkarin,4391732,443,5170,2019-04-23 03:36:07
2,2,raditya_dika,12522093,334,4039,2019-04-23 04:02:40
3,3,milhamrk,1172,203,0,2019-04-23 04:09:49
4,1,awkarin,4391551,446,5175,2019-04-25 20:40:03
5,1,awkarin,4391551,446,5175,2019-04-25 20:40:03
6,2,raditya_dika,12546455,334,4044,2019-04-25 20:45:01
7,2,raditya_dika,12546451,334,4044,2019-04-25 20:45:01
8,3,milhamrk,1181,202,0,2019-04-25 20:50:02
9,3,milhamrk,1181,202,0,2019-04-25 20:50:02
10,1,awkarin,4391491,446,5175,2019-04-25 22:40:03
11,1,awkarin,4391511,446,5175,2019-04-25 22:40:03
12,2,raditya_dika,12546968,334,4044,2019-04-25 22:45:03
13,2,raditya_dika,12546967,334,4044,2019-04-25 22:45:03
14,3,milhamrk,1181,202,0,2019-04-25 22:50:04
15,3,milhamrk,1181,202,0,2019-04-25 22:50:04
16,1,awkarin,4391205,446,5176,2019-04-26 12:45:02
17,2,raditya_dika,12552445,334,4045,2019-04-26 12:55:02
18,3,milhamrk,1181,202,0,2019-04-26 11:00:03
19,4,selaras.travel,571,1615,58,2019-04-26 13:03:54
20,5,emmaafifah,1681,260,8,2019-04-26 11:55:11
21,6,emmaafifah99,268,695,2,2019-04-26 13:03:23
22,3,milhamrk,1181,202,0,2019-04-26 13:05:01
23,3,milhamrk,1181,202,0,2019-04-26 13:05:01
24,5,emmaafifah,1681,260,8,2019-04-26 14:00:03
25,5,emmaafifah,1681,260,8,2019-04-26 14:00:03
26,1,awkarin,4391170,446,5176,2019-04-26 14:45:02
27,1,awkarin,4391170,446,5176,2019-04-26 14:45:02
28,2,raditya_dika,12553036,334,4045,2019-04-26 14:55:02
29,2,raditya_dika,12553036,334,4045,2019-04-26 14:55:02
30,6,emmaafifah99,268,695,2,2019-04-26 15:05:02
31,6,emmaafifah99,268,695,2,2019-04-26 15:05:02
32,4,selaras.travel,572,1616,58,2019-04-26 15:10:03
33,4,selaras.travel,572,1616,58,2019-04-26 15:10:03
34,3,milhamrk,1181,202,0,2019-04-26 15:15:02
35,3,milhamrk,1181,202,0,2019-04-26 15:15:02
36,5,emmaafifah,1681,260,8,2019-04-26 16:00:03
37,5,emmaafifah,1681,260,8,2019-04-26 16:00:03
38,1,awkarin,4391162,446,5176,2019-04-26 16:45:02
39,1,awkarin,4391162,446,5176,2019-04-26 16:45:02
40,2,raditya_dika,12553410,334,4045,2019-04-26 16:55:02
41,2,raditya_dika,12553410,334,4045,2019-04-26 16:55:02
42,6,emmaafifah99,268,695,2,2019-04-26 17:05:03
43,4,selaras.travel,572,1616,58,2019-04-26 17:10:03
44,4,selaras.travel,572,1616,58,2019-04-26 17:10:03
45,3,milhamrk,1181,202,0,2019-04-26 17:15:03
46,3,milhamrk,1181,202,0,2019-04-26 17:15:03
47,5,emmaafifah,1681,260,8,2019-04-26 18:05:02
48,5,emmaafifah,1681,260,8,2019-04-26 18:05:02
49,1,awkarin,4391068,446,5176,2019-04-26 18:45:02
50,1,awkarin,4391068,446,5176,2019-04-26 18:45:02
51,2,raditya_dika,12553604,334,4045,2019-04-26 18:55:02
52,2,raditya_dika,12553602,334,4045,2019-04-26 18:55:02
53,6,emmaafifah99,268,695,2,2019-04-26 19:10:02
54,6,emmaafifah99,268,695,2,2019-04-26 19:10:02
55,4,selaras.travel,573,1616,58,2019-04-26 19:15:02
56,4,selaras.travel,573,1616,58,2019-04-26 19:15:02
57,3,milhamrk,1181,202,0,2019-04-26 19:20:02
58,3,milhamrk,1181,202,0,2019-04-26 19:20:02
59,5,emmaafifah,1681,260,8,2019-04-26 20:05:02
60,5,emmaafifah,1681,260,8,2019-04-26 20:05:02
61,1,awkarin,4390998,446,5176,2019-04-26 20:45:02
62,1,awkarin,4390998,446,5176,2019-04-26 20:45:02
63,2,raditya_dika,12554149,334,4045,2019-04-26 20:55:02
64,2,raditya_dika,12554149,334,4045,2019-04-26 20:55:02
65,6,emmaafifah99,268,695,2,2019-04-26 21:10:03
66,6,emmaafifah99,268,695,2,2019-04-26 21:10:03
67,4,selaras.travel,573,1616,58,2019-04-26 21:15:02
68,4,selaras.travel,573,1616,58,2019-04-26 21:15:02
69,3,milhamrk,1181,202,0,2019-04-26 21:20:02
70,3,milhamrk,1181,202,0,2019-04-26 21:20:02
71,5,emmaafifah,1681,260,8,2019-04-26 22:05:02
72,5,emmaafifah,1681,260,8,2019-04-26 22:05:02
73,1,awkarin,4390942,446,5176,2019-04-26 22:45:02
74,1,awkarin,4390942,446,5176,2019-04-26 22:45:02
75,2,raditya_dika,12554947,334,4045,2019-04-26 22:55:02
76,2,raditya_dika,12554947,334,4045,2019-04-26 22:55:02
77,6,emmaafifah99,268,695,2,2019-04-26 23:10:03
78,6,emmaafifah99,268,695,2,2019-04-26 23:10:03
79,4,selaras.travel,573,1631,58,2019-04-26 23:15:03
80,4,selaras.travel,573,1631,58,2019-04-26 23:15:03
81,3,milhamrk,1181,202,0,2019-04-26 23:20:03
82,3,milhamrk,1181,202,0,2019-04-26 23:20:03
83,5,emmaafifah,1682,260,8,2019-04-27 12:15:02
84,1,awkarin,4390887,446,5178,2019-04-27 12:55:03
85,2,raditya_dika,12559736,334,4046,2019-04-27 10:55:03
86,6,emmaafifah99,268,695,2,2019-04-27 11:20:03
87,4,selaras.travel,575,1650,59,2019-04-27 11:25:02
88,3,milhamrk,1174,202,0,2019-04-27 13:33:50
89,2,raditya_dika,12560517,334,4046,2019-04-27 13:00:03
90,2,raditya_dika,12560516,334,4046,2019-04-27 13:00:03
91,6,emmaafifah99,268,695,2,2019-04-27 13:20:03
92,6,emmaafifah99,268,695,2,2019-04-27 13:20:03
93,4,selaras.travel,575,1650,59,2019-04-27 13:25:02
94,4,selaras.travel,575,1650,59,2019-04-27 13:25:02
95,5,emmaafifah,1682,260,8,2019-04-27 14:15:02
96,5,emmaafifah,1682,260,8,2019-04-27 14:15:02
97,1,awkarin,4390884,446,5178,2019-04-27 15:00:03
98,1,awkarin,4390884,446,5178,2019-04-27 15:00:03
99,2,raditya_dika,12561076,334,4046,2019-04-27 15:05:02
100,2,raditya_dika,12561076,334,4046,2019-04-27 15:05:02
101,6,emmaafifah99,268,695,2,2019-04-27 15:25:02
102,6,emmaafifah99,268,695,2,2019-04-27 15:25:02
103,4,selaras.travel,575,1650,59,2019-04-27 15:30:02
104,4,selaras.travel,575,1650,59,2019-04-27 15:30:02
105,3,milhamrk,1174,202,0,2019-04-27 15:35:02
106,3,milhamrk,1174,202,0,2019-04-27 15:35:02
107,5,emmaafifah,1682,260,8,2019-04-27 16:15:03
108,5,emmaafifah,1682,260,8,2019-04-27 16:15:03
109,1,awkarin,4390840,446,5178,2019-04-27 17:00:04
110,1,awkarin,4390840,446,5178,2019-04-27 17:00:04
111,2,raditya_dika,12561403,334,4046,2019-04-27 17:05:03
112,2,raditya_dika,12561403,334,4046,2019-04-27 17:05:03
113,6,emmaafifah99,268,695,2,2019-04-27 17:25:02
114,6,emmaafifah99,268,695,2,2019-04-27 17:25:02
115,4,selaras.travel,575,1650,59,2019-04-27 17:30:03
116,4,selaras.travel,575,1650,59,2019-04-27 17:30:03
117,3,milhamrk,1174,202,0,2019-04-27 17:35:04
118,3,milhamrk,1174,202,0,2019-04-27 17:35:04
119,5,emmaafifah,1682,260,8,2019-04-27 18:20:02
120,5,emmaafifah,1682,260,8,2019-04-27 18:20:02
121,1,awkarin,4390787,446,5178,2019-04-27 19:05:03
122,1,awkarin,4390787,446,5178,2019-04-27 19:05:03
123,2,raditya_dika,12561775,334,4046,2019-04-27 19:10:09
124,2,raditya_dika,12561775,334,4046,2019-04-27 19:10:09
125,6,emmaafifah99,268,695,2,2019-04-27 19:25:02
126,6,emmaafifah99,268,695,2,2019-04-27 19:25:02
127,4,selaras.travel,575,1650,59,2019-04-27 19:35:02
128,4,selaras.travel,575,1650,59,2019-04-27 19:35:02
129,3,milhamrk,1174,202,0,2019-04-27 19:40:14
130,3,milhamrk,1174,202,0,2019-04-27 19:40:14
131,5,emmaafifah,1682,260,8,2019-04-27 20:20:02
132,5,emmaafifah,1682,260,8,2019-04-27 20:20:02
133,1,awkarin,4390722,446,5178,2019-04-27 21:10:03
134,1,awkarin,4390722,446,5178,2019-04-27 21:10:03
135,2,raditya_dika,12562518,334,4046,2019-04-27 21:15:02
136,2,raditya_dika,12562518,334,4046,2019-04-27 21:15:02
137,6,emmaafifah99,267,695,2,2019-04-27 21:25:04
138,6,emmaafifah99,267,695,2,2019-04-27 21:25:04
139,4,selaras.travel,575,1650,59,2019-04-27 21:35:03
140,4,selaras.travel,575,1650,59,2019-04-27 21:35:03
141,3,milhamrk,1174,202,0,2019-04-27 21:45:02
142,3,milhamrk,1174,202,0,2019-04-27 21:45:02
143,5,emmaafifah,1682,260,8,2019-04-27 22:20:03
144,5,emmaafifah,1682,260,8,2019-04-27 22:20:03
145,1,awkarin,4390850,446,5179,2019-04-27 23:10:03
146,1,awkarin,4390850,446,5179,2019-04-27 23:10:03
147,2,raditya_dika,12563291,334,4046,2019-04-27 23:15:02
148,2,raditya_dika,12563291,334,4046,2019-04-27 23:15:02
149,6,emmaafifah99,267,694,2,2019-04-27 23:30:03
150,6,emmaafifah99,267,694,2,2019-04-27 23:30:03
151,4,selaras.travel,575,1651,59,2019-04-27 23:40:04
152,4,selaras.travel,575,1651,59,2019-04-27 23:40:04
153,3,milhamrk,1174,202,0,2019-04-27 23:45:03
154,3,milhamrk,1174,202,0,2019-04-27 23:45:03
155,5,emmaafifah,1682,260,8,2019-04-28 12:05:02
156,1,awkarin,4387555,447,5184,2019-04-28 11:25:03
157,1,awkarin,4390876,447,5179,2019-04-28 01:10:03
158,2,raditya_dika,12567552,334,4049,2019-04-28 11:30:03
159,6,emmaafifah99,267,694,2,2019-04-28 11:40:02
160,4,selaras.travel,579,1656,59,2019-04-28 22:33:18
161,7,jokowi,19650036,0,1301,2019-04-28 23:39:50
162,3,milhamrk,1157,203,0,2019-04-28 12:15:02
163,8,garudarevolution,403534,901,7725,2019-04-28 22:33:14
164,9,naufalfathinn,3330,1457,171,2019-04-28 22:33:17
165,10,jkt48,289014,90,697,2019-04-28 13:14:51
166,1,awkarin,4387429,447,5184,2019-04-28 13:30:02
167,1,awkarin,4387429,447,5184,2019-04-28 13:30:02
168,2,raditya_dika,12568441,334,4049,2019-04-28 13:35:02
169,2,raditya_dika,12568441,334,4049,2019-04-28 13:35:02
170,6,emmaafifah99,267,694,2,2019-04-28 13:40:02
171,6,emmaafifah99,267,694,2,2019-04-28 13:40:02
172,7,jokowi,19641069,0,1300,2019-04-28 13:55:03
173,7,jokowi,19641069,0,1300,2019-04-28 13:55:03
174,5,emmaafifah,1682,260,8,2019-04-28 14:05:03
175,5,emmaafifah,1682,260,8,2019-04-28 14:05:03
176,3,milhamrk,1157,203,0,2019-04-28 14:15:02
177,3,milhamrk,1157,203,0,2019-04-28 14:15:02
178,4,selaras.travel,576,1656,59,2019-04-28 15:15:02
179,4,selaras.travel,576,1656,59,2019-04-28 15:15:02
180,8,garudarevolution,403555,901,7724,2019-04-28 15:20:02
181,8,garudarevolution,403555,901,7724,2019-04-28 15:20:02
182,9,naufalfathinn,3331,1457,171,2019-04-28 15:25:02
183,9,naufalfathinn,3331,1457,171,2019-04-28 15:25:02
184,10,jkt48,289024,90,697,2019-04-28 15:30:03
185,10,jkt48,289024,90,697,2019-04-28 15:30:03
186,1,awkarin,4387404,447,5184,2019-04-28 15:35:02
187,1,awkarin,4387404,447,5184,2019-04-28 15:35:02
188,2,raditya_dika,12568953,334,4049,2019-04-28 15:40:03
189,2,raditya_dika,12568953,334,4049,2019-04-28 15:40:03
190,6,emmaafifah99,267,694,2,2019-04-28 15:45:02
191,6,emmaafifah99,267,694,2,2019-04-28 15:45:02
192,7,jokowi,19642782,0,1300,2019-04-28 16:00:03
193,7,jokowi,19642782,0,1300,2019-04-28 16:00:03
194,5,emmaafifah,1682,260,8,2019-04-28 16:10:03
195,5,emmaafifah,1682,260,8,2019-04-28 16:10:03
196,3,milhamrk,1157,203,0,2019-04-28 16:15:03
197,3,milhamrk,1157,203,0,2019-04-28 16:15:03
198,4,selaras.travel,578,1656,59,2019-04-28 17:15:03
199,4,selaras.travel,578,1656,59,2019-04-28 17:15:03
200,8,garudarevolution,403551,901,7724,2019-04-28 17:20:03
201,8,garudarevolution,403551,901,7724,2019-04-28 17:20:03
202,9,naufalfathinn,3331,1457,171,2019-04-28 17:25:03
203,9,naufalfathinn,3331,1457,171,2019-04-28 17:25:03
204,10,jkt48,289021,90,697,2019-04-28 17:35:02
205,10,jkt48,289021,90,697,2019-04-28 17:35:02
206,1,awkarin,4387382,447,5184,2019-04-28 17:40:03
207,1,awkarin,4387382,447,5184,2019-04-28 17:40:03
208,2,raditya_dika,12569085,334,4049,2019-04-28 17:45:02
209,2,raditya_dika,12569085,334,4049,2019-04-28 17:45:02
210,6,emmaafifah99,267,694,2,2019-04-28 17:50:03
211,6,emmaafifah99,267,694,2,2019-04-28 17:50:03
212,7,jokowi,19641644,0,1300,2019-04-28 18:05:02
213,7,jokowi,19641644,0,1300,2019-04-28 18:05:02
214,5,emmaafifah,1682,260,8,2019-04-28 18:15:02
215,5,emmaafifah,1682,260,8,2019-04-28 18:15:02
216,3,milhamrk,1157,203,0,2019-04-28 18:20:03
217,3,milhamrk,1157,203,0,2019-04-28 18:20:03
218,4,selaras.travel,578,1656,59,2019-04-28 19:20:02
219,4,selaras.travel,578,1656,59,2019-04-28 19:20:02
220,8,garudarevolution,403548,901,7724,2019-04-28 19:25:02
221,8,garudarevolution,403548,901,7724,2019-04-28 19:25:02
222,9,naufalfathinn,3331,1457,171,2019-04-28 19:30:02
223,9,naufalfathinn,3331,1457,171,2019-04-28 19:30:02
224,10,jkt48,289031,90,697,2019-04-28 19:35:03
225,10,jkt48,289031,90,697,2019-04-28 19:35:03
226,1,awkarin,4387480,447,5184,2019-04-28 19:40:03
227,1,awkarin,4387480,447,5184,2019-04-28 19:40:03
228,2,raditya_dika,12569275,334,4049,2019-04-28 19:45:02
229,2,raditya_dika,12569275,334,4049,2019-04-28 19:45:02
230,6,emmaafifah99,267,694,2,2019-04-28 19:50:03
231,6,emmaafifah99,267,694,2,2019-04-28 19:50:03
232,7,jokowi,19643550,0,1300,2019-04-28 20:05:02
233,7,jokowi,19643550,0,1300,2019-04-28 20:05:02
234,5,emmaafifah,1682,260,8,2019-04-28 20:15:02
235,5,emmaafifah,1682,260,8,2019-04-28 20:15:02
236,3,milhamrk,1157,203,0,2019-04-28 20:20:03
237,3,milhamrk,1157,203,0,2019-04-28 20:20:03
238,4,selaras.travel,578,1656,59,2019-04-28 21:20:03
239,4,selaras.travel,578,1656,59,2019-04-28 21:20:03
240,8,garudarevolution,403545,901,7724,2019-04-28 21:25:02
241,8,garudarevolution,403545,901,7724,2019-04-28 21:25:02
242,9,naufalfathinn,3331,1457,171,2019-04-28 21:30:03
243,9,naufalfathinn,3331,1457,171,2019-04-28 21:30:03
244,10,jkt48,289059,90,697,2019-04-28 21:40:02
245,10,jkt48,289059,90,697,2019-04-28 21:40:02
246,1,awkarin,4387572,448,5185,2019-04-28 21:45:02
247,1,awkarin,4387572,448,5185,2019-04-28 21:45:02
248,2,raditya_dika,12569695,334,4049,2019-04-28 21:50:03
249,2,raditya_dika,12569695,334,4049,2019-04-28 21:50:03
250,6,emmaafifah99,268,694,2,2019-04-28 21:55:03
251,6,emmaafifah99,268,694,2,2019-04-28 21:55:03
252,7,jokowi,19646661,0,1301,2019-04-28 22:05:02
253,7,jokowi,19646661,0,1301,2019-04-28 22:05:02
254,5,emmaafifah,1682,260,8,2019-04-28 22:15:03
255,5,emmaafifah,1682,260,8,2019-04-28 22:15:03
256,3,milhamrk,1157,203,0,2019-04-28 22:20:03
257,3,milhamrk,1157,203,0,2019-04-28 22:20:03
258,11,undpindonesia,21672,73,1006,2019-04-28 22:39:56
259,10,jkt48,289107,90,697,2019-04-28 23:40:02
260,10,jkt48,289107,90,697,2019-04-28 23:40:02
261,1,awkarin,4387674,448,5186,2019-04-28 23:45:02
262,1,awkarin,4387674,448,5186,2019-04-28 23:45:02
263,2,raditya_dika,12570446,334,4049,2019-04-28 23:55:03
264,2,raditya_dika,12570446,334,4049,2019-04-28 23:55:03
265,6,emmaafifah99,268,695,2,2019-04-29 12:15:02
266,5,emmaafifah,1680,260,6,2019-04-29 12:30:03
267,5,emmaafifah,1682,260,8,2019-04-29 00:20:03
268,3,milhamrk,1140,203,0,2019-04-29 12:35:02
269,8,garudarevolution,403535,902,7737,2019-04-29 12:50:03
270,9,naufalfathinn,3334,1457,171,2019-04-29 10:55:03
271,4,selaras.travel,581,1657,59,2019-04-29 11:00:03
272,11,undpindonesia,21679,73,1007,2019-04-29 11:05:02
273,7,jokowi,19678962,0,1301,2019-04-29 11:50:03
274,10,jkt48,289342,90,697,2019-04-29 11:55:02
275,1,awkarin,4389164,448,5189,2019-04-29 12:00:03
276,2,raditya_dika,12574673,334,4050,2019-04-29 12:05:02
277,12,bryanerfandaputra,3495,683,32,2019-04-29 12:20:03
278,13,lambe_turah,6624656,7,6943,2019-04-29 12:25:02
279,9,naufalfathinn,3334,1457,171,2019-04-29 13:00:03
280,9,naufalfathinn,3334,1457,171,2019-04-29 13:00:03
281,4,selaras.travel,581,1657,59,2019-04-29 13:05:02
282,4,selaras.travel,581,1657,59,2019-04-29 13:05:02
283,11,undpindonesia,21682,73,1007,2019-04-29 13:10:03
284,11,undpindonesia,21682,73,1007,2019-04-29 13:10:03
285,7,jokowi,19682201,0,1301,2019-04-29 13:50:03
286,7,jokowi,19682201,0,1301,2019-04-29 13:50:03
287,10,jkt48,289366,90,697,2019-04-29 13:55:02
288,10,jkt48,289366,90,697,2019-04-29 13:55:02
289,1,awkarin,4389367,448,5189,2019-04-29 14:00:03
290,1,awkarin,4389367,448,5189,2019-04-29 14:00:03
291,2,raditya_dika,12575384,334,4050,2019-04-29 14:05:02
292,2,raditya_dika,12575384,334,4050,2019-04-29 14:05:02
293,6,emmaafifah99,268,695,2,2019-04-29 14:15:02
